created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Feb 29 05:48:15 +0000 2024;1763078708687192287;"When yes ketemu member😌";8;76;114;5129;in;1586992742093103104;1762865919603433597;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1763078708687192287
Wed Feb 28 15:42:42 +0000 2024;1762865919603433597;"Kan rumah aku sama Trisha deket,terus tadi aku lagi di mini market dan tiba tiba ada orang nge dekat ke aku sambil ngeliatin aku,terus pas aku nengok itu Trisha WKWKWKWKKWK ga nyangka ketemu ,karena hari ini aku engga kegiatan sma Trisha mangkanya kgt😺";14;266;316;9512;in;1586992742093103104;1762865919603433597;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762865919603433597
Wed Feb 28 15:37:40 +0000 2024;1762864652923662643;"Gais";1;146;55;4547;lt;1586992742093103104;1762864652923662643;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762864652923662643
Wed Feb 28 15:05:46 +0000 2024;1762856626602811418;"Ci cie";1;86;78;6163;pl;1586992742093103104;1762856626602811418;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762856626602811418
Wed Feb 28 15:05:41 +0000 2024;1762856602695274896;"Kangen keti yaw";5;184;84;5580;in;1586992742093103104;1762856602695274896;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762856602695274896
Wed Feb 28 15:05:32 +0000 2024;1762856566561382484;"Helo ges";2;78;47;4104;en;1586992742093103104;1762856566561382484;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762856566561382484
Mon Feb 26 15:49:59 +0000 2024;1762142978133709133;"@Michie_JKT48 and when im in Surabaya , i feel it 🥹🥹🥹🥹🥹 another version of me, i was in it 🥹😭🥹😭🥹🥹🥹🥹🥹❤️❤️❤️";13;107;139;5084;en;1586992742093103104;1762119868864930220;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762142978133709133
Mon Feb 26 12:13:37 +0000 2024;1762088528610263293;"https://t.co/jucIiJaI8Z";22;209;1213;16068;zxx;1586992742093103104;1762088528610263293;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762088528610263293
Mon Feb 26 12:12:08 +0000 2024;1762088155719807172;"https://t.co/pAxULaNIvd";3;112;532;9605;zxx;1586992742093103104;1762088155719807172;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1762088155719807172
Sun Feb 25 13:22:42 +0000 2024;1761743524951945235;"@Gendis_JKT48 Ndis yang bener";4;171;135;6988;in;1586992742093103104;1761731907208052771;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761743524951945235
Sun Feb 25 10:28:01 +0000 2024;1761699564191621377;"Terimakasih 200 ribu follnya di siniii🫶🏻";0;118;78;5904;in;1586992742093103104;1761699564191621377;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761699564191621377
Sun Feb 25 05:55:53 +0000 2024;1761631079839260694;"@Gendis_JKT48 Pernah banget";2;26;41;3695;in;1586992742093103104;1761629869421867305;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761631079839260694
Sun Feb 25 04:36:15 +0000 2024;1761611036908757295;"Buat ini perlu perjuangan Gais  Yang pertama gendis lewat” Trisha mondar mandir  Ci Cynthia jalan ke stage  Ada ka anin 😌";4;66;76;4162;in;1586992742093103104;1761609638053863657;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761611036908757295
Sun Feb 25 04:30:41 +0000 2024;1761609638053863657;"https://t.co/EbpeK5r2A8";0;42;102;4447;zxx;1586992742093103104;1761609638053863657;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761609638053863657
Sun Feb 25 04:12:49 +0000 2024;1761605141642584101;"Good bai emyu";47;657;210;7577;in;1586992742093103104;1761605141642584101;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761605141642584101
Sat Feb 24 18:49:33 +0000 2024;1761463391644942772;"Lucuuu nyaaaaa https://t.co/YQJLlaIFQN";3;95;127;5827;in;1586992742093103104;1761463391644942772;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761463391644942772
Sat Feb 24 17:27:14 +0000 2024;1761442676984123880;"HUHUHU";2;108;51;4524;tl;1586992742093103104;1761442676984123880;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761442676984123880
Sat Feb 24 17:26:46 +0000 2024;1761442557253599473;"NOOOO EMYU";38;442;212;7287;in;1586992742093103104;1761442557253599473;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761442557253599473
Sat Feb 24 16:24:57 +0000 2024;1761427000705921103;"Rawr";1;62;48;4139;cy;1586992742093103104;1761427000705921103;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761427000705921103
Sat Feb 24 16:24:50 +0000 2024;1761426971849089463;"Maap ketinexus🫶🏻🫵🏻";2;40;58;5123;in;1586992742093103104;1761426971849089463;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761426971849089463
Sat Feb 24 16:17:15 +0000 2024;1761425065420476873;"Eh";2;69;51;4359;qst;1586992742093103104;1761425065420476873;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761425065420476873
Sat Feb 24 16:16:49 +0000 2024;1761424955361935713;"Btw Happy #Caturday 🫵🏻";5;55;46;3632;en;1586992742093103104;1761424955361935713;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761424955361935713
Sat Feb 24 15:19:59 +0000 2024;1761410651149529462;"TFTTTT💗 https://t.co/kkczmAzwRt";5;82;393;8138;und;1586992742093103104;1761410651149529462;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761410651149529462
Sat Feb 24 06:28:38 +0000 2024;1761276934678569375;"Sr yyyuuuu";2;77;46;4464;in;1586992742093103104;1761276934678569375;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761276934678569375
Fri Feb 23 17:24:02 +0000 2024;1761079483472457891;"Jaga kesehatan ya,soalnya cuaca lagi engga nentu,pagi cerah,siang panas,sore hujan,malem kangen🫵🏻☺️ (Lewat di tik tok)";7;177;165;5805;in;1586992742093103104;1761079483472457891;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761079483472457891
Fri Feb 23 15:57:58 +0000 2024;1761057824602468525;"P @Gendis_JKT48 https://t.co/DYZhXgQ7fB";1;42;112;6326;und;1586992742093103104;1761057824602468525;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761057824602468525
Fri Feb 23 15:55:59 +0000 2024;1761057324540780616;"@AU_LiaJKT48 Maaf ci🙏🏻";0;39;42;3613;in;1586992742093103104;1761046243147743308;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761057324540780616
Fri Feb 23 15:28:53 +0000 2024;1761050502849323295;"Gais sr nya besokkk yaw sambil otw theater😊🫶🏻";6;141;55;4511;in;1586992742093103104;1761050502849323295;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761050502849323295
Fri Feb 23 15:26:47 +0000 2024;1761049977407865270;"@AU_LiaJKT48 Engga verif ci,tipsal ya ci🥹";2;48;66;3949;in;1586992742093103104;1761046243147743308;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761049977407865270
Fri Feb 23 15:26:11 +0000 2024;1761049824575762609;"https://t.co/4r0QTpMt3r";3;97;176;5982;zxx;1586992742093103104;1761049824575762609;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761049824575762609
Fri Feb 23 15:25:27 +0000 2024;1761049639082491996;"https://t.co/QaMLT4veP6";0;39;99;4595;zxx;1586992742093103104;1761049639082491996;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761049639082491996
Fri Feb 23 14:14:51 +0000 2024;1761031871755116640;"Agak maleman ya☺️";2;113;47;4794;in;1586992742093103104;1761031871755116640;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761031871755116640
Fri Feb 23 14:14:01 +0000 2024;1761031662090248502;"Mau sr gaaa??";2;116;50;4321;in;1586992742093103104;1761031662090248502;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761031662090248502
Fri Feb 23 13:58:19 +0000 2024;1761027712804847947;"Aitakatta gaaaa???☺️🫵🏻";0;108;56;4213;hi;1586992742093103104;1761027712804847947;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1761027712804847947
Fri Feb 23 09:25:24 +0000 2024;1760959031756402763;"@Gracie_JKT48 G";0;56;42;3359;und;1586992742093103104;1760955990521106731;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760959031756402763
Fri Feb 23 09:18:29 +0000 2024;1760957288133844992;"@Gendis_JKT48 Dahlah";0;30;42;2893;in;1586992742093103104;1760933266859950349;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760957288133844992
Fri Feb 23 09:18:10 +0000 2024;1760957211600408576;"@Gracie_JKT48 🫶🏻🫵🏻";0;18;57;3374;qme;1586992742093103104;1760955990521106731;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760957211600408576
Fri Feb 23 09:14:50 +0000 2024;1760956370445307908;"https://t.co/48oproP8Ri";2;27;49;2415;zxx;1586992742093103104;1760956370445307908;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760956370445307908
Fri Feb 23 09:08:59 +0000 2024;1760954897573536022;"@Gendis_JKT48 Kasih paham abangku🔥🔥";1;19;54;2367;in;1586992742093103104;1760933266859950349;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760954897573536022
Fri Feb 23 07:43:02 +0000 2024;1760933266859950349;"https://t.co/bRzQTmcxgc";36;249;315;7956;zxx;1586992742093103104;1760933266859950349;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760933266859950349
Fri Feb 23 07:42:26 +0000 2024;1760933116913541340;"@Greesel_JKT48 Aku";1;66;53;4366;und;1586992742093103104;1760923540138885228;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760933116913541340
Thu Feb 22 07:19:20 +0000 2024;1760564915964682643;"Wkkwkwk";4;65;58;5013;in;1586992742093103104;1760564915964682643;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760564915964682643
Thu Feb 22 07:19:14 +0000 2024;1760564890471895475;"Revisi hari Sabtu🫶🏻";1;41;58;4182;in;1586992742093103104;1760564890471895475;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760564890471895475
Thu Feb 22 07:14:08 +0000 2024;1760563608914940077;"See u aitakatta besokk Yang verif:)";3;54;66;4538;in;1586992742093103104;1760563608914940077;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760563608914940077
Wed Feb 21 12:30:51 +0000 2024;1760280922929426628;"https://t.co/3gBg8BImBl";1;53;97;3992;zxx;1586992742093103104;1760280922929426628;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760280922929426628
Wed Feb 21 11:43:38 +0000 2024;1760269040633970922;"Lihat tik tok deh";1;108;59;4845;in;1586992742093103104;1760269040633970922;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760269040633970922
Wed Feb 21 07:52:10 +0000 2024;1760210792346263910;"Ci @Gracie_JKT48 setop ci🥲";3;58;70;6497;in;1586992742093103104;1760210792346263910;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760210792346263910
Wed Feb 21 06:32:22 +0000 2024;1760190710161318015;"Jdi";3;159;68;5267;qst;1586992742093103104;1760190710161318015;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1760190710161318015
Tue Feb 20 11:38:02 +0000 2024;1759905245113753627;"Sebenernya gendis itu sayang aku bangettt tapi dia gengsi aja sih";6;125;109;6026;in;1586992742093103104;1759905245113753627;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759905245113753627
Tue Feb 20 11:37:36 +0000 2024;1759905134430298436;"@Gendis_JKT48 Kamu kalo engga ada aku juga engga ada semangatnya kan kalo latihan😉";2;53;59;3701;in;1586992742093103104;1759863482818900287;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759905134430298436
Tue Feb 20 08:53:17 +0000 2024;1759863784326463915;"Kecuali yang inisialnya gendis chelsi";3;84;63;3687;in;1586992742093103104;1759863482818900287;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759863784326463915
Tue Feb 20 08:52:05 +0000 2024;1759863482818900287;"Kangen gen 11";4;70;100;6000;nl;1586992742093103104;1759863482818900287;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759863482818900287
Tue Feb 20 08:51:35 +0000 2024;1759863357874561283;"@Gendis_JKT48 Ha";1;19;31;2068;und;1586992742093103104;1759836362839323091;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759863357874561283
Tue Feb 20 08:51:10 +0000 2024;1759863251935072652;"@Levi_JKT48 Iya kak aku juga";1;42;38;3119;in;1586992742093103104;1759863162772594998;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759863251935072652
Tue Feb 20 05:59:02 +0000 2024;1759819934824366387;"Walaupun aku pakai jersey arsenal hati Ku tetap emyu Karna emyu belum kalah WKWKWKKWKWKWKWKKWKWKWK";192;706;573;9084;in;1586992742093103104;1759819934824366387;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759819934824366387
Tue Feb 20 05:55:23 +0000 2024;1759819014879228110;"@Michie_JKT48 Ga bis";0;36;37;2688;in;1586992742093103104;1759818943517384841;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759819014879228110
Tue Feb 20 05:54:59 +0000 2024;1759818912643096893;"@Michie_JKT48 Cel";2;32;37;2550;und;1586992742093103104;1759818711136112855;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759818912643096893
Tue Feb 20 05:53:07 +0000 2024;1759818445707939872;"Ini foto Paling bagus yang pernah aku foto❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 https://t.co/WGfNHBSdIc";6;102;207;6018;in;1586992742093103104;1759818445707939872;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759818445707939872
Tue Feb 20 05:52:33 +0000 2024;1759818302510272745;"https://t.co/Y4fOCvLfVO";0;15;43;2085;zxx;1586992742093103104;1759818302510272745;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759818302510272745
Tue Feb 20 04:34:11 +0000 2024;1759798577692611023;"You brek my hart brik my hart💘";3;104;98;4820;en;1586992742093103104;1759798577692611023;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759798577692611023
Tue Feb 20 04:33:14 +0000 2024;1759798339753947628;"Dahlah";2;97;58;4427;in;1586992742093103104;1759798339753947628;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759798339753947628
Tue Feb 20 04:31:05 +0000 2024;1759797799070339263;"@Gracie_JKT48 @JTrisha_JKT48 Ci…..😔💔";4;119;65;4257;und;1586992742093103104;1759494575608238424;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759797799070339263
Mon Feb 19 16:26:02 +0000 2024;1759615333735047418;"Thank u buat sr and idn live nya🫶🏻💗 https://t.co/JwWx4gCfvP";86;330;642;13360;en;1586992742093103104;1759615333735047418;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759615333735047418
Mon Feb 19 13:43:15 +0000 2024;1759574370614456631;"Ser skarang ya";2;87;53;4702;in;1586992742093103104;1759574370614456631;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759574370614456631
Mon Feb 19 13:42:47 +0000 2024;1759574249554260367;"Sr yuuuyyyy";1;65;49;4234;in;1586992742093103104;1759574249554260367;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759574249554260367
Mon Feb 19 13:05:42 +0000 2024;1759564919203320069;"Iya cepio 😔 Huhuhuhuhu";5;98;164;7189;tl;1586992742093103104;1759564919203320069;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759564919203320069
Mon Feb 19 13:04:12 +0000 2024;1759564543255363977;"Idn live yyyyyyuuuuu";2;100;50;4373;en;1586992742093103104;1759564543255363977;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759564543255363977
Mon Feb 19 07:16:57 +0000 2024;1759477153195081994;"Gais";4;248;59;5439;lt;1586992742093103104;1759477153195081994;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759477153195081994
Sun Feb 18 18:16:14 +0000 2024;1759280678548689343;"Udaaa mauuu sampe ruma nii,bobo ya menn hehe";1;98;78;5925;in;1586992742093103104;1759280678548689343;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759280678548689343
Sun Feb 18 18:14:10 +0000 2024;1759280159209971827;"Gais besokkk ya jadi nya mauu srrr ,hehe maaf engga bisaaa malem iniiii😊";2;94;64;5034;in;1586992742093103104;1759280159209971827;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759280159209971827
Sun Feb 18 14:35:44 +0000 2024;1759225190121431057;"Tfttt&amp thank u buat vc hari iniiii😁😁 https://t.co/B41hzf6mAd";7;105;464;9135;in;1586992742093103104;1759225190121431057;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1759225190121431057
Sat Feb 17 17:38:57 +0000 2024;1758908907521823162;"Tidurr ges besok aitakatta🫵🏻";3;132;67;6411;in;1586992742093103104;1758908907521823162;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758908907521823162
Sat Feb 17 14:37:18 +0000 2024;1758863195903844516;"Besok mau idn live pagii yaaaa🫶🏻";17;185;68;6085;in;1586992742093103104;1758863195903844516;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758863195903844516
Fri Feb 16 17:06:01 +0000 2024;1758538232449638674;"@Michie_JKT48 Kiw kiw😉";2;75;69;5473;ht;1586992742093103104;1758534963212018024;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758538232449638674
Fri Feb 16 16:34:22 +0000 2024;1758530268863021570;"Ini Gais tenang https://t.co/9Anj9DYvTX";13;131;595;12425;in;1586992742093103104;1758530268863021570;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758530268863021570
Fri Feb 16 16:32:10 +0000 2024;1758529713402954026;"Tfttt ya ☺️";2;48;48;4763;in;1586992742093103104;1758529713402954026;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758529713402954026
Fri Feb 16 16:32:00 +0000 2024;1758529671791276287;"Uhuyyy bonekaaa💗";2;46;52;4644;eu;1586992742093103104;1758529671791276287;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758529671791276287
Fri Feb 16 16:26:37 +0000 2024;1758528317177950503;"Wkwkw";2;80;50;5156;in;1586992742093103104;1758528317177950503;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758528317177950503
Thu Feb 15 17:07:22 +0000 2024;1758176185476137300;"Hehe met bobo see u besok aitakatta yaaaaaaa🫶🏻";4;105;81;6287;in;1586992742093103104;1758176185476137300;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758176185476137300
Thu Feb 15 06:58:03 +0000 2024;1758022847409406175;"https://t.co/rMqgeStrH7";5;62;138;4594;zxx;1586992742093103104;1758022847409406175;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1758022847409406175
Wed Feb 14 13:20:30 +0000 2024;1757756702685003860;"Ko cece buka kartu🥹";1;71;105;6027;in;1586992742093103104;1757756702685003860;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757756702685003860
Wed Feb 14 13:16:50 +0000 2024;1757755781150306403;"Ce aku kira cece engga akan menyerang😔……";2;71;101;6008;in;1586992742093103104;1757755781150306403;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757755781150306403
Wed Feb 14 12:53:10 +0000 2024;1757749825364476357;"😎 https://t.co/w1pwkyNRwS";22;123;716;12688;qme;1586992742093103104;1757749825364476357;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757749825364476357
Wed Feb 14 07:21:23 +0000 2024;1757666328415285324;"Lihat pm😁🫵🏻";2;53;61;5424;en;1586992742093103104;1757666328415285324;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757666328415285324
Wed Feb 14 06:02:03 +0000 2024;1757646365675733034;"Maaf deh😌";13;329;242;9314;in;1586992742093103104;1757646365675733034;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757646365675733034
Tue Feb 13 09:14:30 +0000 2024;1757332406925934919;"Welcam @JTrisha_JKT48 🫶🏻";2;154;171;6782;en;1586992742093103104;1757332406925934919;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757332406925934919
Tue Feb 13 08:41:28 +0000 2024;1757324095119835317;"https://t.co/JUyeJE3ROX";17;241;832;14941;zxx;1586992742093103104;1757324095119835317;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757324095119835317
Tue Feb 13 08:34:08 +0000 2024;1757322248778867019;"https://t.co/cbe8ZnYznc";236;1030;1167;17731;zxx;1586992742093103104;1757322248778867019;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1757322248778867019
Sun Feb 11 06:32:23 +0000 2024;1756566834399343018;"Yangg benerrrr🤨";1;104;81;7066;in;1586992742093103104;1756566834399343018;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1756566834399343018
Sat Feb 10 12:04:02 +0000 2024;1756287907407831084;"Rate seberapa pekanya Cathy?";5;364;135;9961;in;1586992742093103104;1756287907407831084;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1756287907407831084
Thu Feb 08 16:37:06 +0000 2024;1755631853296635912;"TFTTTT,papnya besok yaaaaa🫶🏻";4;104;81;6278;in;1586992742093103104;1755631853296635912;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1755631853296635912
Wed Feb 07 12:44:59 +0000 2024;1755211049182314664;"Makasihhh udah sold out in vc cathyyyyyy yaaaaaaaa💗💗💗💗💗";5;62;62;5482;in;1586992742093103104;1755211049182314664;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1755211049182314664
Wed Feb 07 06:28:16 +0000 2024;1755116247250092095;"Makasihhhh ya besti☺️";1;29;59;4820;in;1586992742093103104;1755116247250092095;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1755116247250092095
Wed Feb 07 06:27:45 +0000 2024;1755116117138510032;"Terimakasih ciiii💗";2;12;63;4835;in;1586992742093103104;1755116117138510032;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1755116117138510032
Tue Feb 06 11:24:53 +0000 2024;1754828506977141194;"Mohon bantuannyaaa💗";3;190;106;6332;in;1586992742093103104;1754828506977141194;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1754828506977141194
Mon Feb 05 17:25:16 +0000 2024;1754556812949696691;"Hehehe seeeee uuuuuu☺️☺️☺️";1;63;76;4710;pt;1586992742093103104;1754556812949696691;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1754556812949696691
Mon Feb 05 07:55:44 +0000 2024;1754413482152427636;"Hujan";6;161;71;5535;in;1586992742093103104;1754413482152427636;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1754413482152427636
Sun Feb 04 14:52:52 +0000 2024;1754156072548598013;"TFTTTTT🫶🏻 https://t.co/lLAaLy4icr";12;125;484;9419;und;1586992742093103104;1754156072548598013;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1754156072548598013
